Holder,Shares,Date Reported,% Out,Value,ABV
"AIP, LLC",27562505,2021-09-29,0.4239,472972585,REVG
Pzena Investment Management Llc,3626812,2021-09-29,0.0558,62236093,REVG
Invesco Ltd.,3384306,2021-09-29,0.052000000000000005,58074690,REVG
"Vanguard Group, Inc. (The)",3208558,2021-09-29,0.0493,55058855,REVG
"Segall Bryant & Hamill, Llc",3174901,2021-09-29,0.048799999999999996,54481301,REVG
"Franklin Resources, Inc.",3171525,2021-09-29,0.048799999999999996,54423369,REVG
"AllianceBernstein, L.P.",2233100,2021-09-29,0.034300000000000004,38319996,REVG
Blackrock Inc.,2057314,2021-09-29,0.0316,35303508,REVG
Dimensional Fund Advisors LP,1962923,2021-09-29,0.0302,33683758,REVG
"Silvercrest Asset Management Group, LLC",897941,2021-09-29,0.0138,15408667,REVG
