Holder,Shares,Date Reported,% Out,Value,ABV
Karpus Management Inc,1868851,2021-09-29,0.187,18819329,VMAC
Mizuho Securities USA LLC,805680,2021-09-29,0.0806,8113197,VMAC
Linden Advisors LP,629391,2021-09-29,0.063,6337967,VMAC
Berkley W R Corp,501027,2021-09-29,0.0501,5045341,VMAC
Periscope Capital Inc.,480000,2021-09-29,0.048,4833600,VMAC
Beryl Capital Management LLC,463906,2021-09-29,0.0464,4671533,VMAC
"Basso Capital Management, L.P.",418359,2021-09-29,0.04190000000000001,4212875,VMAC
Bank of America Corporation,341164,2021-09-29,0.0341,3435521,VMAC
"Yakira Capital Management, Inc.",301500,2021-09-29,0.0302,3036105,VMAC
Shaolin Capital Management LLC,263466,2021-09-29,0.0264,2653102,VMAC
