Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1825560,2021-09-29,0.0687,210852180,SI
State Street Corporation,1693593,2021-09-29,0.0637,195609991,SI
Blackrock Inc.,1611755,2021-09-29,0.060599999999999994,186157702,SI
EJF Capital LLC,1165266,2021-09-29,0.0438,134588223,SI
Zevenbergen Capital Investments LLC,881704,2021-09-29,0.0332,101836812,SI
Lord Abbett & Co,723944,2021-09-29,0.027200000000000002,83615532,SI
"Goldman Sachs Group, Inc.",711466,2021-09-29,0.0268,82174323,SI
"ARK Investment Management, LLC",619661,2021-09-29,0.0233,71570845,SI
Marshall Wace Asia Ltd,591380,2021-09-29,0.0223,68304390,SI
Invesco Ltd.,556630,2021-09-29,0.0209,64290765,SI
