Holder,Shares,Date Reported,% Out,Value,ABV
Glenview Trust Co,1990000,2021-09-29,0.0839,2805900,JUPW
"Sabby Management, LLC",412915,2021-09-29,0.0174,582210,JUPW
"Vanguard Group, Inc. (The)",194721,2021-09-29,0.008199999999999999,274556,JUPW
Morgan Stanley,138537,2021-09-29,0.0058,195337,JUPW
"Renaissance Technologies, LLC",116400,2021-09-29,0.0049,164124,JUPW
"Alpine Global Management, LLC",96800,2021-09-29,0.0040999999999999995,136488,JUPW
"Pekin Hardy Strauss, Inc.",45031,2021-09-29,0.0019,63493,JUPW
"Vident Investment Advisory, LLC",26593,2021-09-29,0.0011,37496,JUPW
"Geode Capital Management, LLC",24049,2021-09-29,0.001,33909,JUPW
Virtu Financial LLC,22385,2021-09-29,0.0009,31562,JUPW
