Holder,Shares,Date Reported,% Out,Value,ABV
Manufacturers Life Insurance Co.,373499,2021-09-29,0.055,8310352,EBMT
EJF Capital LLC,303466,2021-09-29,0.0447,6752118,EBMT
"Vanguard Group, Inc. (The)",266978,2021-09-29,0.0393,5940260,EBMT
"Pacific Ridge Capital Partners, LLC",263064,2021-09-29,0.0387,5853174,EBMT
"Maltese Capital Management, LLC",162376,2021-09-29,0.0239,3612866,EBMT
"Renaissance Technologies, LLC",145439,2021-09-29,0.021400000000000002,3236017,EBMT
"HoldCo Asset Management, LP",135300,2021-09-29,0.0199,3010425,EBMT
Bullseye Asset Management LLC,107737,2021-09-29,0.0159,2397148,EBMT
Dimensional Fund Advisors LP,90590,2021-09-29,0.013300000000000001,2015627,EBMT
"JCSD Capital, LLC",89407,2021-09-29,0.0132,1989305,EBMT
