Holder,Shares,Date Reported,% Out,Value,ABV
Clal Insurance Enterprises Holdings Ltd,1406380,2021-09-29,0.0318,203700079,ESLT
Altshuler Shaham Ltd,867789,2021-09-29,0.0196,125690558,ESLT
"Vanguard Group, Inc. (The)",701635,2021-09-29,0.0159,101624813,ESLT
"ARK Investment Management, LLC",322242,2021-09-29,0.0073,46673531,ESLT
Meitav Dash Investments Ltd,307111,2021-09-29,0.0069,44481957,ESLT
"FMR, LLC",272739,2021-09-29,0.0062,39503516,ESLT
Kranot Hishtalmut Le Morim Ve Gananot Havera Menahelet LTD,137416,2021-09-29,0.0031,19903333,ESLT
State Street Corporation,123701,2021-09-29,0.0028000000000000004,17916852,ESLT
"Systematic Financial Management, L.P.",112215,2021-09-29,0.0025,16253220,ESLT
Invesco Ltd.,105653,2021-09-29,0.0024,15302780,ESLT
