Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,13968802,2021-09-29,0.049699999999999994,80739675,MMAT
"Vanguard Group, Inc. (The)",4381488,2021-09-29,0.015600000000000001,25325000,MMAT
"Geode Capital Management, LLC",3979936,2021-09-29,0.014199999999999999,23004030,MMAT
State Street Corporation,3665158,2021-09-29,0.013000000000000001,21184613,MMAT
"Susquehanna International Group, LLP",2540023,2021-09-29,0.009000000000000001,14681332,MMAT
Northern Trust Corporation,2081538,2021-09-29,0.0074,12031289,MMAT
Bank Of New York Mellon Corporation,685796,2021-09-29,0.0024,3963900,MMAT
Nuveen Asset Management,676664,2021-09-29,0.0024,3911117,MMAT
"Charles Schwab Investment Management, Inc.",555169,2021-09-29,0.002,3208876,MMAT
GMT Capital Corp,543800,2021-09-29,0.0019,3143164,MMAT
