Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,16928623,2021-09-29,0.1431,395960491,EGHT
Sylebra Capital Ltd,13608692,2021-09-29,0.115,318307305,EGHT
"Vanguard Group, Inc. (The)",11880311,2021-09-29,0.10039999999999999,277880474,EGHT
"Tiger Global Management, LLC",9000000,2021-09-29,0.0761,210510000,EGHT
ArrowMark Colorado Holdings LLC,4386804,2021-09-29,0.0371,102607345,EGHT
Morgan Stanley,4001002,2021-09-29,0.0338,93583436,EGHT
State Street Corporation,3663597,2021-09-29,0.031,85691533,EGHT
Massachusetts Financial Services Co.,2528686,2021-09-29,0.021400000000000002,59145965,EGHT
"King Street Capital Management, LP",2400000,2021-09-29,0.0203,56136000,EGHT
Wells Fargo & Company,1950792,2021-09-29,0.0165,45629024,EGHT
