Holder,Shares,Date Reported,% Out,Value,ABV
"Silver Point Capital, L.P.",15331626,2021-09-29,0.1656,125259384,MSC
Macquarie Group Limited,4158152,2021-09-29,0.0449,33972101,MSC
"FMR, LLC",1997200,2021-09-29,0.0216,16317124,MSC
"Redwood Capital Management, LLC",1716596,2021-09-29,0.018500000000000003,14024589,MSC
Davidson Kempner Capital Management LP,482164,2021-09-29,0.0052,3939279,MSC
Credit Suisse AG,90083,2021-09-29,0.001,735978,MSC
Millennium Management LLC,71205,2021-09-29,0.0008,581744,MSC
"Goldman Sachs Group, Inc.",50000,2021-09-29,0.0005,408500,MSC
"Raymond James & Associates, Inc.",12986,2021-09-29,0.0001,106095,MSC
