Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",20275360,2021-09-29,0.0623,3002578062,MAR
Blackrock Inc.,15697317,2021-09-29,0.0482,2324615674,MAR
Price (T.Rowe) Associates Inc,12357406,2021-09-29,0.0379,1830008254,MAR
"FMR, LLC",11716191,2021-09-29,0.036000000000000004,1735050725,MAR
State Street Corporation,11529870,2021-09-29,0.0354,1707458448,MAR
Eagle Capital Management LLC,9597976,2021-09-29,0.029500000000000002,1421364265,MAR
JP Morgan Chase & Company,6345004,2021-09-29,0.0195,939631642,MAR
Massachusetts Financial Services Co.,5945655,2021-09-29,0.0183,880492048,MAR
Capital World Investors,5502895,2021-09-29,0.0169,814923720,MAR
"Geode Capital Management, LLC",4322231,2021-09-29,0.013300000000000001,640079188,MAR
