Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,1571558,2021-09-29,0.16399999999999998,15699864,LEGAU
Magnetar Financial LLC,1506400,2021-09-29,0.1572,15048936,LEGAU
"Jericho Capital Asset Management, LP",1500000,2021-09-29,0.1565,14985000,LEGAU
Citadel Advisors LLC,1260359,2021-09-29,0.1315,12590986,LEGAU
"Tiger Global Management, LLC",1000000,2021-09-29,0.10439999999999999,9990000,LEGAU
Echo Street Capital Management LLC,789196,2021-09-29,0.0824,7884068,LEGAU
Sage Rock Capital Management LP,536300,2021-09-29,0.055999999999999994,5357637,LEGAU
"Guardian Point Capital, LP",400000,2021-09-29,0.0417,3996000,LEGAU
BlueCrest Capital Management Ltd,350000,2021-09-29,0.0365,3496500,LEGAU
"Apollo Management Holdings, L.P.",349202,2021-09-29,0.0364,3488527,LEGAU
