Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5291365,2021-12-30,0.1725,258112784,NWN
"Vanguard Group, Inc. (The)",3600903,2021-12-30,0.1174,175652048,NWN
Invesco Ltd.,1351078,2021-12-30,0.044000000000000004,65905584,NWN
State Street Corporation,1336239,2021-12-30,0.0436,65181738,NWN
Duff & Phelps Investment Management Company,800000,2021-12-30,0.026099999999999998,39024000,NWN
Dimensional Fund Advisors LP,707869,2021-12-30,0.0231,34529849,NWN
"Geode Capital Management, LLC",510962,2021-12-30,0.0167,24924726,NWN
Bank Of New York Mellon Corporation,457226,2021-12-30,0.0149,22303484,NWN
"Gabelli Funds, LLC",446000,2021-12-30,0.014499999999999999,21755880,NWN
Northern Trust Corporation,397399,2021-12-30,0.013000000000000001,19385123,NWN
