Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7947545,2021-09-29,0.1474,543771028,CBU
"Vanguard Group, Inc. (The)",6239568,2021-09-29,0.1157,426911242,CBU
State Street Corporation,4981616,2021-09-29,0.0924,340842166,CBU
"Neuberger Berman Group, LLC",2774545,2021-09-29,0.051399999999999994,189834368,CBU
Dimensional Fund Advisors LP,1114011,2021-09-29,0.0207,76220632,CBU
"Champlain Investment Partners, LLC",987830,2021-09-29,0.0183,67587328,CBU
Eaton Vance Management,945594,2021-09-29,0.0175,64697541,CBU
"Goldman Sachs Group, Inc.",933973,2021-09-29,0.0173,63902432,CBU
"Geode Capital Management, LLC",868143,2021-09-29,0.0161,59398344,CBU
Bank Of New York Mellon Corporation,641116,2021-09-29,0.011899999999999999,43865156,CBU
