Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",11113730,2021-09-29,0.10300000000000001,332300527,TSEM
Senvest Management LLC,8582078,2021-09-29,0.0795,256604132,TSEM
Macquarie Group Limited,3131058,2021-09-29,0.028999999999999998,93618634,TSEM
"Vanguard Group, Inc. (The)",3084806,2021-09-29,0.0286,92235699,TSEM
Migdal Insurance & Financial Holdings Ltd.,2380802,2021-09-29,0.022099999999999998,71185979,TSEM
Phoenix Holdings Ltd.,2129216,2021-09-29,0.0197,63663558,TSEM
Ion Asset Management Limited,1854240,2021-09-29,0.0172,55441776,TSEM
Jennison Associates LLC,1794230,2021-09-29,0.0166,53647477,TSEM
"William Blair Investment Management, LLC",1737535,2021-09-29,0.0161,51952296,TSEM
"Shaw D.E. & Co., Inc.",1653390,2021-09-29,0.015300000000000001,49436361,TSEM
