Holder,Shares,Date Reported,% Out,Value,ABV
Capital International Investors,5782589,2021-09-29,0.12179999999999999,552063771,AWI
Price (T.Rowe) Associates Inc,4824136,2021-09-29,0.1016,460560263,AWI
"Vanguard Group, Inc. (The)",4282699,2021-09-29,0.0902,408869273,AWI
"London Company of Virginia, (The)",2751141,2021-09-29,0.0579,262651431,AWI
Lazard Asset Management LLC,2383202,2021-09-29,0.050199999999999995,227524294,AWI
Blackrock Inc.,1875605,2021-09-29,0.0395,179064009,AWI
Kayne Anderson Rudnick Investment Management LLC,1869499,2021-09-29,0.0394,178481069,AWI
FIL LTD,1420223,2021-09-29,0.029900000000000003,135588689,AWI
Bank Of New York Mellon Corporation,1247116,2021-09-29,0.0263,119062164,AWI
"River Road Asset Management, LLC",1227693,2021-09-29,0.0259,117207850,AWI
