Holder,Shares,Date Reported,% Out,Value,ABV
Royce & Associates LP,780249,2021-09-29,0.08529999999999999,14169321,IIN
Gamco Investors Inc,625324,2021-09-29,0.0684,11355883,IIN
"Palisade Capital Management, L.L.C.",495379,2021-09-29,0.0542,8996082,IIN
"Vanguard Group, Inc. (The)",402138,2021-09-29,0.044000000000000004,7302826,IIN
Mairs & Power Inc,390164,2021-09-29,0.042699999999999995,7085378,IIN
Dimensional Fund Advisors LP,382534,2021-09-29,0.0418,6946817,IIN
Acuitas Investments LLC,240003,2021-09-29,0.0262,4358454,IIN
Millennium Management LLC,201769,2021-09-29,0.022099999999999998,3664125,IIN
"Teton Advisors, Inc",193665,2021-09-29,0.0212,3516956,IIN
"Franklin Resources, Inc.",193377,2021-09-29,0.021099999999999997,3511726,IIN
