Holder,Shares,Date Reported,% Out,Value,ABV
"Driehaus Capital Management, LLC",799443,2021-09-29,0.0834,10712536,BRLT
Gam Holding AG,785000,2021-12-30,0.0819,14177100,BRLT
Millennium Management LLC,751374,2021-09-29,0.0784,10068411,BRLT
Artemis Investment Management LLP,699873,2021-09-29,0.073,9378298,BRLT
Citadel Advisors LLC,450067,2021-09-29,0.047,6030897,BRLT
"Rokos Capital Management, LLP",375000,2021-09-29,0.0391,5025000,BRLT
Caas Capital Management LP,375000,2021-09-29,0.0391,5025000,BRLT
Texas - Teacher Retirement System,375000,2021-09-29,0.0391,5025000,BRLT
Tudor Investment Corporation,359074,2021-09-29,0.0375,4811591,BRLT
"Balyasny Asset Management, LP",336879,2021-09-29,0.0352,4514178,BRLT
