Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",29131598,2021-09-29,0.1047,1876074911,PFG
Blackrock Inc.,21985005,2021-09-29,0.079,1415834322,PFG
Nippon Life Insurance Company,18137000,2021-09-29,0.0652,1168022800,PFG
Capital Research Global Investors,15721176,2021-09-29,0.0565,1012443734,PFG
State Street Corporation,13316584,2021-09-29,0.0478,857588009,PFG
Credit Suisse AG,5732039,2021-09-29,0.0206,369143311,PFG
"Geode Capital Management, LLC",4935131,2021-09-29,0.0177,317822436,PFG
Bank Of New York Mellon Corporation,4781997,2021-09-29,0.0172,307960606,PFG
Northern Trust Corporation,4253905,2021-09-29,0.015300000000000001,273951482,PFG
Dimensional Fund Advisors LP,3787879,2021-09-29,0.013600000000000001,243939407,PFG
