Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",525471,2021-09-29,0.0115,1234856,AEI
Morgan Stanley,146772,2021-09-29,0.0032,344914,AEI
"Geode Capital Management, LLC",106154,2021-09-29,0.0023,249461,AEI
Dynamic Advisors Solutions LLC,100000,2021-09-29,0.0022,235000,AEI
Blackrock Inc.,29518,2021-09-29,0.0006,69367,AEI
Northern Trust Corporation,11587,2021-09-29,0.0003,27229,AEI
"Two Sigma Investments, LP",11300,2021-09-29,0.0002,26555,AEI
"First Bancorp, Inc/ME/",10000,2021-09-29,0.0002,23500,AEI
Wells Fargo & Company,4389,2021-09-29,0.0001,10314,AEI
Tower Research Capital LLC (TRC),3069,2021-09-29,0.0001,7212,AEI
