Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7216579,2021-09-29,0.1404,167929793,HCC
"Vanguard Group, Inc. (The)",5617163,2021-09-29,0.1093,130711383,HCC
"FMR, LLC",2303121,2021-09-29,0.044800000000000006,53593625,HCC
State Street Corporation,1764134,2021-09-29,0.034300000000000004,41051398,HCC
"Third Avenue Management, LLC",1730328,2021-09-29,0.0337,40264732,HCC
L1 Capital Pty Ltd,1708211,2021-09-29,0.0332,39750069,HCC
Contrarius Investment Management Limited,1693389,2021-09-29,0.0329,39405162,HCC
"Key Group Holdings (Cayman), Ltd.",1548782,2021-09-29,0.0301,36040157,HCC
Dimensional Fund Advisors LP,1530234,2021-09-29,0.0298,35608545,HCC
"Charles Schwab Investment Management, Inc.",1062925,2021-09-29,0.0207,24734264,HCC
