Holder,Shares,Date Reported,% Out,Value,ABV
Prescott General Partners LLC,1707005,2021-09-29,0.1174,999110026,CACC
"Ruane, Cunniff & Goldfarb L.P.",1320091,2021-09-29,0.0908,772649262,CACC
"Wellington Management Group, LLP",864335,2021-09-29,0.0594,505895275,CACC
"Vanguard Group, Inc. (The)",800796,2021-09-29,0.055099999999999996,468705898,CACC
"Principal Financial Group, Inc.",666394,2021-09-29,0.0458,390040408,CACC
Gobi Capital LLC,367099,2021-09-29,0.0252,214863044,CACC
Blackrock Inc.,345607,2021-09-29,0.023799999999999998,202283777,CACC
"Beck, Mack & Oliver LLC",321842,2021-09-29,0.022099999999999998,188374122,CACC
Cantillon Capital Management LLC,249861,2021-12-30,0.0172,171824412,CACC
RV Capital GmbH,213995,2021-09-29,0.0147,125251273,CACC
