Holder,Shares,Date Reported,% Out,Value,ABV
Dodge & Cox Inc,63566554,2021-09-29,0.09029999999999999,4327610996,JCI
"Vanguard Group, Inc. (The)",58761819,2021-09-29,0.0834,4000504637,JCI
Blackrock Inc.,57343223,2021-09-29,0.0814,3903926621,JCI
"Wellington Management Group, LLP",47001412,2021-09-29,0.0667,3199856128,JCI
Massachusetts Financial Services Co.,35204519,2021-09-29,0.05,2396723653,JCI
State Street Corporation,31884511,2021-09-29,0.0453,2170697508,JCI
"Aristotle Capital Management, LLC",18955861,2021-09-29,0.0269,1290515016,JCI
Pictet Asset Management SA,15062616,2021-09-29,0.021400000000000002,1025462897,JCI
"Franklin Resources, Inc.",15053741,2021-09-29,0.021400000000000002,1024858687,JCI
Invesco Ltd.,12071188,2021-09-29,0.0171,821806479,JCI
