Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10744006,2021-12-30,0.0755,34703139,WTI
"Vanguard Group, Inc. (The)",5762190,2021-12-30,0.0405,18611873,WTI
Lsv Asset Management,3225051,2021-12-30,0.0227,10416914,WTI
Goldman Sachs Group Inc,2180333,2021-12-30,0.015300000000000001,7042475,WTI
"Allspring Global Investments Holdings, LLC",2120526,2021-12-30,0.0149,6849298,WTI
"Geode Capital Management, LLC",1937083,2021-12-30,0.013600000000000001,6256778,WTI
State Street Corporation,1902089,2021-12-30,0.0134,6143747,WTI
Acadian Asset Management. LLC,1739169,2021-12-30,0.012199999999999999,5617515,WTI
"Two Sigma Advisers, LP",1641899,2021-12-30,0.0115,5303333,WTI
"Ameriprise Financial, Inc.",1611366,2021-12-30,0.0113,5204712,WTI
