Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1992367,2021-09-29,0.1063,133468665,MCRI
Janus Henderson Group PLC,1073117,2021-09-29,0.057300000000000004,71888107,MCRI
JP Morgan Chase & Company,906010,2021-09-29,0.0484,60693609,MCRI
Davenport & Company LLC/Va,874002,2021-09-29,0.0466,58549393,MCRI
"Vanguard Group, Inc. (The)",869523,2021-09-29,0.0464,58249345,MCRI
"Lafitte Capital Management, LP",726757,2021-09-29,0.0388,48685451,MCRI
Macquarie Group Limited,592018,2021-09-29,0.0316,39659285,MCRI
State Street Corporation,436821,2021-09-29,0.0233,29262638,MCRI
Brown Advisory Inc.,319474,2021-09-29,0.0171,21401563,MCRI
"Geode Capital Management, LLC",241099,2021-09-29,0.0129,16151222,MCRI
