Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4584868,2021-09-29,0.16620000000000001,305352208,PRLB
"Vanguard Group, Inc. (The)",2912526,2021-09-29,0.1056,193974231,PRLB
"ARK Investment Management, LLC",2619323,2021-09-29,0.0949,174446911,PRLB
"Nikko Asset Management Americas, Inc.",1958029,2021-09-29,0.071,130404731,PRLB
"Sumitomo Mitsui Trust Holdings, Inc.",1958029,2021-09-29,0.071,130404731,PRLB
"Brown Capital Management, Inc.",1773887,2021-09-29,0.0643,118140874,PRLB
"Disciplined Growth Investors, Inc.",1182213,2021-09-29,0.042800000000000005,78735385,PRLB
State Street Corporation,916792,2021-09-29,0.0332,61058347,PRLB
Riverbridge Partners LLC,655945,2021-09-29,0.023799999999999998,43685937,PRLB
"Times Square Capital Management, LLC",575645,2021-09-29,0.0209,38337957,PRLB
