Holder,Shares,Date Reported,% Out,Value,ABV
"1607 Capital Partners, LLC",1432155,2021-09-29,0.1017,13963511,SBI
Karpus Management Inc,773374,2021-09-29,0.054900000000000004,7540396,SBI
"Whittier Trust Co. of Nevada, Inc.",345361,2021-12-30,0.0245,3329280,SBI
Wells Fargo & Company,338321,2021-09-29,0.024,3298629,SBI
Parametric Portfolio Associates,310302,2021-09-29,0.022000000000000002,3025444,SBI
Whittier Trust Company,268034,2021-12-30,0.019,2583847,SBI
"Commonwealth Equity Services, LLC",228302,2021-09-29,0.016200000000000003,2225944,SBI
"Rivernorth Capital Management, Llc",193346,2021-09-29,0.0137,1885123,SBI
Morgan Stanley,193053,2021-09-29,0.0137,1882266,SBI
Envestnet Asset Management,158086,2021-09-29,0.011200000000000002,1541338,SBI
