Holder,Shares,Date Reported,% Out,Value,ABV
"RA Capital Management, L.P.",5208911,2021-09-29,0.1362,170591835,DICE
"Sands Capital Ventures, LLC",3148970,2021-09-29,0.0824,103128767,DICE
"Driehaus Capital Management, LLC",2053400,2021-09-29,0.0537,67248850,DICE
Eventide Asset Management LLC,1871612,2021-09-29,0.049,61295293,DICE
Janus Henderson Group PLC,1864207,2021-09-29,0.048799999999999996,61052779,DICE
Price (T.Rowe) Associates Inc,1502249,2021-09-29,0.0393,49198654,DICE
Logos Global Management LP,1160251,2021-09-29,0.030299999999999997,37998220,DICE
"FMR, LLC",964500,2021-09-29,0.0252,31587375,DICE
"Soleus Capital Management, L.P.",879903,2021-09-29,0.023,28816823,DICE
Avoro Capital Advisors LLC,800000,2021-09-29,0.0209,26200000,DICE
