Holder,Shares,Date Reported,% Out,Value,ABV
Bill & Melinda Gates Foundation Trust,6981664,2021-09-29,0.1131,381757387,SDGR
"Vanguard Group, Inc. (The)",4771450,2021-09-29,0.07730000000000001,260902886,SDGR
Blackrock Inc.,2963132,2021-09-29,0.048,162024057,SDGR
Credit Suisse AG,2362752,2021-09-29,0.0383,129195279,SDGR
"ARK Investment Management, LLC",2283876,2021-09-29,0.037000000000000005,124882339,SDGR
BAMCO Inc.,1927928,2021-09-29,0.031200000000000002,105419103,SDGR
"Ameriprise Financial, Inc.",1428039,2021-09-29,0.0231,78085172,SDGR
"Laurion Capital Management, LP",1222736,2021-09-29,0.019799999999999998,66859204,SDGR
Morgan Stanley,1164066,2021-09-29,0.0189,63651128,SDGR
Invesco Ltd.,914031,2021-09-29,0.0148,49979215,SDGR
