Holder,Shares,Date Reported,% Out,Value,ABV
"Bramshill Investments, Llc",1611453,2021-09-29,0.0711,25670446,HYI
"Punch & Associates Investment Management, Inc.",641782,2021-09-29,0.028300000000000002,10223587,HYI
Wells Fargo & Company,463584,2021-09-29,0.020499999999999997,7384893,HYI
Invesco Ltd.,375277,2021-09-29,0.0166,5978162,HYI
Morgan Stanley,353174,2021-09-29,0.015600000000000001,5626061,HYI
Uncommon Cents Investing LLC,327515,2021-09-29,0.014499999999999999,5217313,HYI
"Capital Investment Advisors, LLC",271195,2021-09-29,0.012,4320136,HYI
"Raymond James Financial Services Advisors, Inc.",237107,2021-09-29,0.0105,3777114,HYI
UBS Group AG,169924,2021-09-29,0.0075,2706889,HYI
"Raymond James & Associates, Inc.",158983,2021-09-29,0.006999999999999999,2532599,HYI
