Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,1743591,2021-09-29,0.030600000000000002,17557961,JFR
LPL Financial LLC,1735437,2021-09-29,0.0305,17475850,JFR
Wells Fargo & Company,1611716,2021-09-29,0.028300000000000002,16229980,JFR
Penserra Capital Management LLC,1255389,2021-09-29,0.022099999999999998,12641767,JFR
Invesco Ltd.,906502,2021-09-29,0.0159,9128475,JFR
Morgan Stanley,894285,2021-09-29,0.015700000000000002,9005449,JFR
"Rivernorth Capital Management, Llc",855996,2021-09-29,0.015,8619879,JFR
Invesco Senior Secured Management Inc.,808700,2021-09-29,0.014199999999999999,8143609,JFR
"Capital Investment Advisors, LLC",694728,2021-09-29,0.012199999999999999,6995910,JFR
"Guggenheim Capital, LLC",678359,2021-09-29,0.011899999999999999,6831075,JFR
