Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",4618354,2021-09-29,0.1001,34960939,SURF
"Atlas Venture Associates IX, LLC",2945453,2021-09-29,0.0638,22297079,SURF
Blackrock Inc.,2424943,2021-09-29,0.0526,18356818,SURF
Citadel Advisors LLC,1457643,2021-09-29,0.0316,11034357,SURF
"Vanguard Group, Inc. (The)",1209221,2021-09-29,0.0262,9153802,SURF
Goldman Sachs Group Inc,1199889,2021-09-29,0.026000000000000002,9083159,SURF
"FMR, LLC",1022677,2021-09-29,0.0222,7741664,SURF
Farallon Capital Management Llc,1000000,2021-09-29,0.0217,7570000,SURF
Orbimed Advisors LLC.,909666,2021-09-29,0.0197,6886171,SURF
Morgan Stanley,696843,2021-09-29,0.0151,5275101,SURF
