Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,15476683,2021-12-30,0.071,8496698,IBIO
"Vanguard Group, Inc. (The)",10511607,2021-09-29,0.0482,11142303,IBIO
State Street Corporation,4585809,2021-09-29,0.021,4860957,IBIO
"Geode Capital Management, LLC",3771565,2021-12-30,0.0173,2070589,IBIO
Northern Trust Corporation,1901858,2021-12-30,0.0087,1044120,IBIO
"Susquehanna International Group, LLP",1115826,2021-09-29,0.0051,1182775,IBIO
Nuveen Asset Management,978062,2021-09-29,0.0045000000000000005,1036745,IBIO
Bank Of New York Mellon Corporation,739269,2021-12-30,0.0034000000000000002,405858,IBIO
"Charles Schwab Investment Management, Inc.",532143,2021-12-30,0.0024,292146,IBIO
Squarepoint Ops LLC,354145,2021-09-29,0.0016,375393,IBIO
