Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,50755686,2021-09-29,0.10039999999999999,3091021277,PEG
"Vanguard Group, Inc. (The)",42771092,2021-09-29,0.08460000000000001,2604759502,PEG
State Street Corporation,28159641,2021-09-29,0.0557,1714922136,PEG
Price (T.Rowe) Associates Inc,22005064,2021-09-29,0.0435,1340108397,PEG
Capital Research Global Investors,18438963,2021-09-29,0.0365,1122932846,PEG
"Geode Capital Management, LLC",9493462,2021-09-29,0.018799999999999997,578151835,PEG
Capital World Investors,8292949,2021-09-29,0.016399999999999998,505040594,PEG
JP Morgan Chase & Company,7689172,2021-09-29,0.0152,468270574,PEG
Nordea Investment Management AB,6966842,2021-09-29,0.0138,424280677,PEG
Legal & General Group PLC,6049563,2021-09-29,0.012,368418386,PEG
