Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,4269000,2021-09-29,0.0703,49264260,DTIL
Blackrock Inc.,4183639,2021-09-29,0.0688,48279194,DTIL
"Vanguard Group, Inc. (The)",3092207,2021-09-29,0.0509,35684068,DTIL
State Street Corporation,2533637,2021-09-29,0.0417,29238170,DTIL
ArrowMark Colorado Holdings LLC,2241129,2021-09-29,0.0369,25862628,DTIL
JP Morgan Chase & Company,899801,2021-09-29,0.0148,10383703,DTIL
"Geode Capital Management, LLC",887397,2021-09-29,0.0146,10240561,DTIL
"Goldman Sachs Group, Inc.",659467,2021-09-29,0.0109,7610249,DTIL
CHI Advisors LLC,646729,2021-09-29,0.0106,7463252,DTIL
Candriam Luxembourg S.C.A.,633162,2021-09-29,0.0104,7306689,DTIL
