Holder,Shares,Date Reported,% Out,Value,ABV
Royal Bank of Canada,44982643,2021-09-29,0.0944,1306295952,SJR
"Vanguard Group, Inc. (The)",13629949,2021-09-29,0.0286,395813718,SJR
Bank of Montreal/Can/,12764842,2021-09-29,0.0268,370691011,SJR
Morgan Stanley,11545722,2021-09-29,0.0242,335287766,SJR
FIL LTD,9836397,2021-09-29,0.0206,285648968,SJR
Toronto Dominion Bank,9349096,2021-09-29,0.0196,271497747,SJR
Mackenzie Financial Corporation,7915898,2021-09-29,0.0166,229877677,SJR
CIBC Asset Management Inc.,7846672,2021-09-29,0.0165,227867354,SJR
"TD Asset Management, Inc",7622639,2021-09-29,0.016,221361436,SJR
"Baupost Group, Inc,.(The) LLC",7530807,2021-09-29,0.0158,218694635,SJR
