Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",14454679,2021-09-29,0.0767,122286584,TBLA
"Invus Financial Advisors, LLC",7865610,2021-09-29,0.0417,66543060,TBLA
Credit Suisse AG,3626701,2021-09-29,0.0192,30681890,TBLA
Ion Asset Management Limited,3586412,2021-09-29,0.019,30341045,TBLA
Migdal Insurance & Financial Holdings Ltd.,2345668,2021-09-29,0.0124,19844351,TBLA
Cannell Capital LLC,2317538,2021-09-29,0.0123,19606371,TBLA
Menora Mivtachim Holdings Ltd.,1857839,2021-09-29,0.009899999999999999,15717317,TBLA
BAMCO Inc.,1502163,2021-09-29,0.008,12708298,TBLA
"Wellington Management Group, LLP",1414501,2021-09-29,0.0075,11966678,TBLA
Sycomore Asset Management,1375000,2021-09-29,0.0073,11632500,TBLA
