Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",467342,2021-09-29,0.0302,2430178,PRPH
"Renaissance Technologies, LLC",236510,2021-09-29,0.015300000000000001,1229852,PRPH
"Perritt Capital Management, Inc.",188400,2021-09-29,0.012199999999999999,979680,PRPH
Bank of Montreal/Can/,158587,2021-09-29,0.0102,824652,PRPH
"Geode Capital Management, LLC",105857,2021-09-29,0.0068000000000000005,550456,PRPH
"Avidian Wealth Solutions, LLC",105202,2021-09-29,0.0068000000000000005,547050,PRPH
"Kamunting Street Capital Management, L.P.",98888,2021-09-29,0.0064,514217,PRPH
Bank Of New York Mellon Corporation,49000,2021-09-29,0.0032,254800,PRPH
"Susquehanna International Group, LLP",31487,2021-09-29,0.002,163732,PRPH
Blackrock Inc.,28778,2021-09-29,0.0019,149645,PRPH
