Holder,Shares,Date Reported,% Out,Value,ABV
Fountainvest China Capital Partners Gp3 Ltd.,12734508,2021-09-29,0.0962,258765202,QFIN
Morgan Stanley,11910305,2021-09-29,0.09,242017397,QFIN
Aspex Management (HK) Ltd,9085030,2021-09-29,0.0687,184607809,QFIN
TT International Asset Management LTD,7922461,2021-09-29,0.0599,160984407,QFIN
Gold Dragon Worldwide Asset Management Ltd.,5101947,2021-09-29,0.038599999999999995,103671563,QFIN
"Vanguard Group, Inc. (The)",4779264,2021-09-29,0.0361,97114644,QFIN
Blackrock Inc.,3835069,2021-09-29,0.028999999999999998,77928602,QFIN
Greenwoods Asset Management Hong Kong Ltd.,2341368,2021-09-29,0.0177,47576597,QFIN
Krane Funds Advisors LLC,2278575,2021-09-29,0.0172,46300644,QFIN
State Street Corporation,1686549,2021-09-29,0.0127,34270675,QFIN
