Holder,Shares,Date Reported,% Out,Value,ABV
Weiss Asset Management LP,1632910,2021-09-29,0.0174,16182138,WEJO
Omni Partners US LLC,1203044,2021-09-29,0.0128,11922166,WEJO
Marshall Wace LLP,1051459,2021-09-29,0.011200000000000002,10419958,WEJO
Periscope Capital Inc.,1000000,2021-09-29,0.0106,9910000,WEJO
Sculptor Capital Lp,903312,2021-09-29,0.0096,8951821,WEJO
Magnetar Financial LLC,844741,2021-09-29,0.009000000000000001,8371383,WEJO
Fir Tree Capital Management LLP,789183,2021-09-29,0.0084,7820803,WEJO
Bank of America Corporation,719164,2021-09-29,0.0077,7126915,WEJO
Davidson Kempner Capital Management LP,700000,2021-09-29,0.0075,6937000,WEJO
"Westchester Capital Management, LLC",665301,2021-09-29,0.0070999999999999995,6593132,WEJO
