Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",7449077,2021-09-29,0.1189,1060897546,RS
Blackrock Inc.,6402684,2021-09-29,0.10220000000000001,911870255,RS
State Street Corporation,2208223,2021-09-29,0.0352,314495119,RS
Dimensional Fund Advisors LP,2202828,2021-09-29,0.0352,313726763,RS
"Wellington Management Group, LLP",2155113,2021-09-29,0.0344,306931193,RS
Victory Capital Management Inc.,1832006,2021-09-29,0.0292,260914294,RS
Acadian Asset Management. LLC,1739740,2021-09-29,0.0278,247773770,RS
Price (T.Rowe) Associates Inc,1635294,2021-09-29,0.026099999999999998,232898571,RS
Lord Abbett & Co,1273813,2021-09-29,0.0203,181416447,RS
Lsv Asset Management,1255145,2021-09-29,0.02,178757750,RS
