Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6591115,2021-09-29,0.0977,674732442,OSK
Blackrock Inc.,5624364,2021-09-29,0.0833,575766142,OSK
"FMR, LLC",4971262,2021-09-29,0.0737,508908090,OSK
Boston Partners,3142525,2021-09-29,0.0466,321700284,OSK
Victory Capital Management Inc.,2511312,2021-09-29,0.037200000000000004,257083009,OSK
Lsv Asset Management,2350093,2021-09-29,0.0348,240579020,OSK
"AllianceBernstein, L.P.",2111728,2021-09-29,0.0313,216177595,OSK
"Aristotle Capital Management, LLC",1938352,2021-09-29,0.0287,198429094,OSK
State Street Corporation,1734930,2021-09-29,0.025699999999999997,177604784,OSK
Invesco Ltd.,1713974,2021-09-29,0.0254,175459518,OSK
