Holder,Shares,Date Reported,% Out,Value,ABV
"Engaged Capital, LLC",7893194,2021-09-29,0.0883,244689014,EVH
"Vanguard Group, Inc. (The)",7366450,2021-09-29,0.0824,228359950,EVH
JP Morgan Chase & Company,6209497,2021-09-29,0.0694,192494407,EVH
Blackrock Inc.,5599387,2021-09-29,0.0626,173580997,EVH
"FMR, LLC",5148168,2021-09-29,0.0576,159593208,EVH
Granahan Investment Management Inc.,4813553,2021-09-29,0.0538,149220143,EVH
Credit Suisse AG,3807631,2021-09-29,0.0426,118036561,EVH
Dimensional Fund Advisors LP,3307269,2021-09-29,0.037000000000000005,102525339,EVH
Bellevue Group AG,3032678,2021-09-29,0.0339,94013018,EVH
"Blair (William) & Company, L.L.C.",2558185,2021-09-29,0.0286,79303735,EVH
