Holder,Shares,Date Reported,% Out,Value,ABV
Blackstone Inc,7500000,2021-09-29,0.054299999999999994,72900000,CVII
Citadel Advisors LLC,3874823,2021-09-29,0.0281,37663279,CVII
Anson Funds Management LP,3611494,2021-09-29,0.0262,35103721,CVII
"MMCAP International, Inc. SPC",3200000,2021-09-29,0.0232,31104000,CVII
Weiss Asset Management LP,3069307,2021-09-29,0.0222,29833664,CVII
Linden Advisors LP,3000000,2021-09-29,0.0217,29160000,CVII
Periscope Capital Inc.,2999200,2021-09-29,0.0217,29152224,CVII
"Peak6 Investments, L.P.",2876639,2021-09-29,0.0208,27960931,CVII
Marshall Wace LLP,2767338,2021-09-29,0.020099999999999996,26898525,CVII
"Highbridge Capital Management, LLC.",2527947,2021-09-29,0.0183,24571644,CVII
