Holder,Shares,Date Reported,% Out,Value,ABV
La Financiere De L'Echiquier,864000,2021-09-29,0.0564,11880000,ZENV
JP Morgan Chase & Company,688397,2021-09-29,0.045,9465458,ZENV
Summit Partners Public Asset Management LLC,436576,2021-09-29,0.0285,6002920,ZENV
"Ameriprise Financial, Inc.",302557,2021-09-29,0.019799999999999998,4160158,ZENV
Verde Servicos Internacionais S.a.,296803,2021-09-29,0.0194,4081041,ZENV
"Ghisallo Capital Management, LLC",275000,2021-09-29,0.018000000000000002,3781250,ZENV
BlueCrest Capital Management Ltd,250500,2021-09-29,0.016399999999999998,3444375,ZENV
Eam Global Investors Llc,196355,2021-09-29,0.0128,2699881,ZENV
Woodline Partners LP,172170,2021-09-29,0.011200000000000002,2367337,ZENV
Caas Capital Management LP,150000,2021-09-29,0.0098,2062500,ZENV
