Holder,Shares,Date Reported,% Out,Value,ABV
Advent International Corporation,373134844,2021-09-29,0.6181,3921647210,CCCS
"Technology Crossover Management IX, Ltd.",53082832,2021-09-29,0.08789999999999999,557900564,CCCS
"Dragoneer Investment Group, LLC",31670716,2021-09-29,0.0525,332859225,CCCS
Capital Research Global Investors,11307296,2021-09-29,0.0187,118839680,CCCS
Price (T.Rowe) Associates Inc,10003528,2021-09-29,0.0166,105137079,CCCS
Whale Rock Capital Management LLC,6737374,2021-09-29,0.011200000000000002,70809800,CCCS
Janus Henderson Group PLC,5433585,2021-09-29,0.009000000000000001,57106978,CCCS
Massachusetts Financial Services Co.,4697538,2021-09-29,0.0078000000000000005,49371124,CCCS
Maverick Capital Ltd.,3137836,2021-09-29,0.0052,32978656,CCCS
"Parsifal Capital Management, LP",2559980,2021-09-29,0.0042,26905389,CCCS
