Holder,Shares,Date Reported,% Out,Value,ABV
Schroder Investment Management Group,1342524,2021-09-29,0.0074,4537731,SIFY
First Trust Advisors Lp,313226,2021-09-29,0.0017000000000000001,1058703,SIFY
"Pinnacle Associates, Ltd.",217890,2021-09-29,0.0012,736468,SIFY
Acadian Asset Management. LLC,213279,2021-09-29,0.0012,720883,SIFY
Citigroup Inc.,210370,2021-09-29,0.0012,711050,SIFY
Millennium Management LLC,191859,2021-09-29,0.0011,648483,SIFY
SEI Investments Co,129920,2021-09-29,0.0007000000000000001,439129,SIFY
HRT Financial LLC,117885,2021-09-29,0.0006,398451,SIFY
Henry James International Management Inc.,100389,2021-09-29,0.0006,339314,SIFY
Macquarie Group Limited,91200,2021-09-29,0.0005,308256,SIFY
