Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,1924769,2021-09-29,0.0223,19132203,LOCL
Citadel Advisors LLC,1514749,2021-09-29,0.0175,15056605,LOCL
Fir Tree Capital Management LLP,1202046,2021-09-29,0.0139,11948337,LOCL
Sculptor Capital Lp,1124885,2021-09-29,0.013000000000000001,11181356,LOCL
Nomura Holdings Inc.,1025000,2021-09-29,0.011899999999999999,10188500,LOCL
Marshall Wace LLP,999980,2021-09-29,0.0116,9939801,LOCL
Hudson Bay Capital Management Lp,920692,2021-09-29,0.010700000000000001,9151678,LOCL
Weiss Asset Management LP,887192,2021-09-29,0.0103,8818688,LOCL
Magnetar Financial LLC,772898,2021-09-29,0.009000000000000001,7682606,LOCL
Linden Advisors LP,750000,2021-09-29,0.0087,7455000,LOCL
