Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4132472,2021-09-29,0.1881,200507541,HZO
"American Century Companies, Inc.",1904548,2021-09-29,0.0867,92408668,HZO
"Vanguard Group, Inc. (The)",1654192,2021-09-29,0.0753,80261395,HZO
Dimensional Fund Advisors LP,1621019,2021-09-29,0.0738,78651841,HZO
Eagle Asset Management Inc,1334616,2021-09-29,0.060700000000000004,64755568,HZO
State Street Corporation,834714,2021-09-29,0.038,40500323,HZO
Fuller & Thaler Asset Management Inc.,595690,2021-09-29,0.0271,28902878,HZO
"Arrowstreet Capital, Limited Partnership",489764,2021-09-29,0.0223,23763349,HZO
"Geode Capital Management, LLC",366108,2021-09-29,0.0167,17763560,HZO
Peregrine Capital Management LLC,313642,2021-09-29,0.0143,15217909,HZO
