Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",125442705,2021-09-29,0.0806,11890714006,PM
Blackrock Inc.,91929488,2021-09-29,0.059000000000000004,8713996167,PM
Capital World Investors,82760572,2021-09-29,0.053200000000000004,7844874619,PM
Capital International Investors,74091213,2021-09-29,0.047599999999999996,7023106080,PM
Capital Research Global Investors,57783253,2021-09-29,0.0371,5477274551,PM
State Street Corporation,54512604,2021-09-29,0.035,5167249733,PM
Morgan Stanley,45512114,2021-09-29,0.0292,4314093286,PM
"Geode Capital Management, LLC",27118766,2021-09-29,0.0174,2570587829,PM
JP Morgan Chase & Company,25618420,2021-09-29,0.0165,2428370031,PM
"Wellington Management Group, LLP",24769072,2021-09-29,0.0159,2347860334,PM
