Holder,Shares,Date Reported,% Out,Value,ABV
"CVI Holdings, LLC",588942,2021-09-29,0.0401,995311,ADTX
"Vanguard Group, Inc. (The)",204847,2021-09-29,0.0139,346191,ADTX
"Geode Capital Management, LLC",200622,2021-09-29,0.0137,339051,ADTX
"Sabby Management, LLC",122863,2021-09-29,0.0084,207638,ADTX
"Susquehanna International Group, LLP",64444,2021-09-29,0.0044,108910,ADTX
Virtu Financial LLC,62349,2021-09-29,0.0042,105369,ADTX
"Group One Trading, L.P.",61466,2021-09-29,0.0042,103877,ADTX
Blackrock Inc.,32784,2021-09-29,0.0022,55404,ADTX
State Street Corporation,23028,2021-09-29,0.0016,38917,ADTX
Northern Trust Corporation,19163,2021-09-29,0.0013,32385,ADTX
