Holder,Shares,Date Reported,% Out,Value,ABV
Mangrove Partners,200000,2021-09-29,0.0359,1968000,TUGC
"Boothbay Fund Management, LLC",102478,2021-09-29,0.0184,1008383,TUGC
ATW Spac Management LLC,102478,2021-09-29,0.0184,1008383,TUGC
Beryl Capital Management LLC,93151,2021-09-29,0.0167,916605,TUGC
"Shaw D.E. & Co., Inc.",64652,2021-09-29,0.0116,636175,TUGC
"Wolverine Asset Management, LLC",57051,2021-09-29,0.0103,561381,TUGC
HRT Financial LLC,46767,2021-09-29,0.0084,460187,TUGC
"Ancora Advisors, Llc",36896,2021-09-29,0.0066,363056,TUGC
Walleye Capital LLC,25318,2021-09-29,0.0046,249129,TUGC
Walleye Trading LLC,17532,2021-09-29,0.0032,172514,TUGC
