Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5127841,2021-09-29,0.1547,177525855,DFIN
"Simcoe Capital Management, LLC",3300000,2021-09-29,0.09960000000000001,114246000,DFIN
"American Century Companies, Inc.",2871697,2021-09-29,0.0866,99418150,DFIN
"Vanguard Group, Inc. (The)",1860607,2021-09-29,0.056100000000000004,64414214,DFIN
"Rice, Hall, James & Associates",1564307,2021-09-29,0.0472,54156308,DFIN
Dimensional Fund Advisors LP,1416317,2021-09-29,0.042699999999999995,49032894,DFIN
State Street Corporation,999852,2021-09-29,0.0302,34614876,DFIN
Wasatch Advisors Inc,880749,2021-09-29,0.026600000000000002,30491530,DFIN
"Geode Capital Management, LLC",496185,2021-09-29,0.015,17177924,DFIN
"Private Management Group, Inc.",474866,2021-09-29,0.0143,16439860,DFIN
