Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2848689,2021-09-29,0.1482,91072587,TRST
"Vanguard Group, Inc. (The)",1277722,2021-09-29,0.0665,40848772,TRST
Dimensional Fund Advisors LP,971732,2021-09-29,0.0506,31066272,TRST
"Systematic Financial Management, L.P.",688112,2021-09-29,0.0358,21998940,TRST
State Street Corporation,658595,2021-09-29,0.034300000000000004,21055282,TRST
"Franklin Resources, Inc.",633357,2021-09-29,0.033,20248423,TRST
"Geode Capital Management, LLC",328885,2021-09-29,0.0171,10514453,TRST
Norges Bank Investment Management,305097,2020-12-30,0.0159,10174984,TRST
Invesco Ltd.,297121,2021-09-29,0.0155,9498958,TRST
Northern Trust Corporation,281693,2021-09-29,0.0147,9005725,TRST
