Holder,Shares,Date Reported,% Out,Value,ABV
Artisan Partners Limited Partnership,7784860,2021-09-29,0.1369,1240828835,ASND
"RA Capital Management, L.P.",7387900,2021-09-29,0.12990000000000002,1177557381,ASND
"FMR, LLC",5390099,2021-09-29,0.09480000000000001,859127879,ASND
Price (T.Rowe) Associates Inc,4835714,2021-09-29,0.085,770764454,ASND
"Baker Brothers Advisors, LLC",4541604,2021-09-29,0.07980000000000001,723886261,ASND
"Wellington Management Group, LLP",3945244,2021-09-29,0.0694,628832441,ASND
Janus Henderson Group PLC,3251667,2021-09-29,0.0572,518283203,ASND
Westfield Capital Management Co LP,2111493,2021-09-29,0.0371,336550869,ASND
Avoro Capital Advisors LLC,1980000,2021-09-29,0.0348,315592200,ASND
Eventide Asset Management LLC,1748648,2021-09-29,0.030699999999999998,278717004,ASND
