Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",316254,2021-09-29,0.0255,765334,AUUD
"Geode Capital Management, LLC",41914,2021-09-29,0.0034000000000000002,101431,AUUD
"Jane Street Group, LLC",27877,2021-09-29,0.0022,67462,AUUD
Virtu Financial LLC,20494,2021-09-29,0.0017000000000000001,49595,AUUD
Blackrock Inc.,16943,2021-09-29,0.0014000000000000002,41002,AUUD
Northern Trust Corporation,15712,2021-09-29,0.0013,38023,AUUD
Frontier Wealth Management LLC,15025,2021-09-29,0.0012,36360,AUUD
Morgan Stanley,3891,2021-09-29,0.0003,9416,AUUD
Tower Research Capital LLC (TRC),2979,2021-09-29,0.0002,7209,AUUD
UBS Group AG,2242,2021-09-29,0.0002,5425,AUUD
