Holder,Shares,Date Reported,% Out,Value,ABV
Column Group LLC,9400290,2021-09-29,0.22769999999999999,194115988,TNYA
"FMR, LLC",5103477,2021-09-29,0.12359999999999999,105386800,TNYA
"Casdin Capital, LLC",3586818,2021-09-29,0.08689999999999999,74067791,TNYA
"RA Capital Management, L.P.",3551508,2021-09-29,0.086,73338640,TNYA
Price (T.Rowe) Associates Inc,2773109,2021-09-29,0.0672,57264700,TNYA
RTW Investments LP,2458750,2021-09-29,0.0596,50773187,TNYA
Blackrock Inc.,1619719,2021-09-29,0.0392,33447197,TNYA
Euclidean Capital Llc,915705,2021-09-29,0.0222,18909308,TNYA
"Harvard Management Company, Inc.",673270,2021-09-29,0.0163,13903025,TNYA
"Commodore Capital, LP",513930,2021-09-29,0.0124,10612654,TNYA
