Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,1066500,2020-12-30,0.1422,12136770,BHSEU
Citadel Advisors LLC,614103,2020-12-30,0.0819,6988492,BHSEU
Kepos Capital Lp,600000,2020-12-30,0.08,6828000,BHSEU
"Basso Capital Management, L.P.",453024,2020-12-30,0.0604,5155413,BHSEU
Periscope Capital Inc.,286700,2020-12-30,0.0382,3262646,BHSEU
"Stormborn Capital Management, LLC",250000,2020-12-30,0.0333,2845000,BHSEU
"Rivernorth Capital Management, Llc",150000,2020-12-30,0.02,1707000,BHSEU
"Water Island Capital, LLC",150000,2020-12-30,0.02,1707000,BHSEU
Berkley W R Corp,135679,2020-12-30,0.0181,1544027,BHSEU
CNH Partners LLC,130000,2020-12-30,0.0173,1479400,BHSEU
