Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,680565,2021-09-29,0.0663,8459422,BELFB
"Renaissance Technologies, LLC",510651,2021-09-29,0.049800000000000004,6347391,BELFB
"Vanguard Group, Inc. (The)",493214,2021-09-29,0.0481,6130650,BELFB
Oaktree Capital Management Lp,462679,2021-09-29,0.0451,5751099,BELFB
Nomura Holdings Inc.,450000,2021-09-29,0.043899999999999995,5593500,BELFB
Millennium Management LLC,429105,2021-09-29,0.0418,5333775,BELFB
"Ameriprise Financial, Inc.",420320,2021-09-29,0.040999999999999995,5224577,BELFB
Lsv Asset Management,281594,2021-09-29,0.0274,3500213,BELFB
Blackrock Inc.,262191,2021-09-29,0.0256,3259034,BELFB
Acadian Asset Management. LLC,221457,2021-09-29,0.0216,2752710,BELFB
