Holder,Shares,Date Reported,% Out,Value,ABV
"Greenlight Capital, Inc.",17418668,2021-09-29,0.3432,357431067,GRBK
Blackrock Inc.,3763131,2021-09-29,0.0741,77219448,GRBK
"Vanguard Group, Inc. (The)",1859580,2021-09-29,0.0366,38158581,GRBK
Dimensional Fund Advisors LP,1638573,2021-09-29,0.0323,33623517,GRBK
"Punch & Associates Investment Management, Inc.",1214705,2021-09-29,0.0239,24925746,GRBK
State Street Corporation,1099727,2021-09-29,0.0217,22566398,GRBK
"Ranger Investment Management, LP",1094994,2021-09-29,0.0216,22469276,GRBK
Granahan Investment Management Inc.,1093372,2021-09-29,0.0215,22435993,GRBK
"Geode Capital Management, LLC",913676,2021-09-29,0.018000000000000002,18748631,GRBK
Prelude Capital Management LLC,850681,2021-09-29,0.0168,17455974,GRBK
