Holder,Shares,Date Reported,% Out,Value,ABV
JP Morgan Chase & Company,3025731,2021-12-30,0.02,8774619,RAAS
Blackrock Inc.,472982,2021-12-30,0.0031,1371647,RAAS
"Susquehanna International Group, LLP",439886,2021-12-30,0.0029,1275669,RAAS
State Street Corporation,255281,2021-12-30,0.0017000000000000001,740314,RAAS
"Renaissance Technologies, LLC",185500,2021-12-30,0.0012,537950,RAAS
Krane Funds Advisors LLC,130558,2021-12-30,0.0009,378618,RAAS
"Group One Trading, L.P.",116857,2021-12-30,0.0008,338885,RAAS
"Vident Investment Advisory, LLC",62218,2021-12-30,0.0004,180432,RAAS
Nuveen Asset Management,56000,2021-12-30,0.0004,162400,RAAS
"Alpine Global Management, LLC",45675,2021-12-30,0.0003,132457,RAAS
