Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",139440,2021-09-29,0.006500000000000001,389037,ZKIN
"Susquehanna International Group, LLP",118788,2021-09-29,0.005600000000000001,331418,ZKIN
"Simplex Trading, LLC",87597,2021-09-29,0.0040999999999999995,244395,ZKIN
Millennium Management LLC,46732,2021-09-29,0.0022,130382,ZKIN
"Group One Trading, L.P.",45305,2021-09-29,0.0021,126400,ZKIN
HRT Financial LLC,41989,2021-09-29,0.002,117149,ZKIN
Bank of America Corporation,32256,2021-09-29,0.0015,89994,ZKIN
Van Eck Associates Corporation,25211,2021-09-29,0.0012,70338,ZKIN
"Susquehanna Fundamental Investments, LLC",17600,2021-09-29,0.0008,49104,ZKIN
Citadel Advisors LLC,13519,2021-09-29,0.0006,37718,ZKIN
