Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,913085,2021-09-29,0.0766,45973829,DCO
"William Blair Investment Management, LLC",901342,2021-09-29,0.0756,45382569,DCO
Blackrock Inc.,789691,2021-09-29,0.0662,39760941,DCO
Paradigm Capital Management,701315,2021-09-29,0.0588,35311210,DCO
Royal Bank of Canada,639670,2021-09-29,0.0536,32207384,DCO
"Vanguard Group, Inc. (The)",544101,2021-09-29,0.045599999999999995,27395485,DCO
"Wellington Management Group, LLP",472129,2021-09-29,0.039599999999999996,23771695,DCO
"Goldman Sachs Group, Inc.",439107,2021-09-29,0.0368,22109037,DCO
Royce & Associates LP,420915,2021-09-29,0.0353,21193070,DCO
State Street Corporation,347581,2021-09-29,0.0292,17500703,DCO
