Holder,Shares,Date Reported,% Out,Value,ABV
"Finepoint Capital, LP",1549000,2021-09-29,0.049,15071770,HCNE
"Empyrean Capital Partners, LP",1000000,2021-09-29,0.0316,9730000,HCNE
"Alyeska Investment Group, L.P.",1000000,2021-09-29,0.0316,9730000,HCNE
"MMCAP International, Inc. SPC",900000,2021-09-29,0.0285,8757000,HCNE
Alberta Investment Managament Corp,900000,2021-09-29,0.0285,8757000,HCNE
Citadel Advisors LLC,850189,2021-09-29,0.0269,8272338,HCNE
"Highbridge Capital Management, LLC.",849445,2021-09-29,0.0269,8265099,HCNE
Taconic Capital Advisors Lp,750000,2021-09-29,0.023700000000000002,7297500,HCNE
Polar Asset Management Partners Inc.,700000,2021-09-29,0.022099999999999998,6811000,HCNE
"Owl Creek Asset Management, L.P.",690000,2021-09-29,0.0218,6713700,HCNE
