Holder,Shares,Date Reported,% Out,Value,ABV
"Prescott Group Capital Management, L.L.C.",12585261,2021-09-29,0.182,49837633,PFMT
"First Light Asset Management, LLC",4437930,2021-09-29,0.0642,17574202,PFMT
Cannell Capital LLC,3453486,2021-09-29,0.0499,13675804,PFMT
"Mill Road Capital Management, LLC",3261675,2021-09-29,0.0472,12916233,PFMT
"Driehaus Capital Management, LLC",2555758,2021-09-29,0.037000000000000005,10120801,PFMT
"Vanguard Group, Inc. (The)",2153230,2021-09-29,0.0311,8526790,PFMT
Ophir Asset Management Pty Ltd,2105000,2021-09-29,0.0304,8335800,PFMT
"Renaissance Technologies, LLC",1397129,2021-09-29,0.0202,5532630,PFMT
Cooper Creek Partners Management LLC,1290876,2021-09-29,0.0187,5111868,PFMT
Next Century Growth Investors LLC,1268954,2021-09-29,0.0184,5025057,PFMT
